ts_utc,rides_member,rides_casual,rides_total,temp_f,humidity,wind_mph,visibility_mi,precip_in,smoke_haze,ts_local,date,aqi,hour,dow,month,year,daytype,season,hour_sin,hour_cos,is_weekend,heat_index_f,cold_stress,heat_stress,expected_rides,active_hour,suppressed
2022-01-01 05:00:00,63,125,188,55.0,89.33333333333333,5.0,5.666666666666667,0.0,0,2022-01-01 00:00:00,2022-01-01,54,0,5,1,2022,weekend,winter,0.0,1.0,1,55.0,0.0,0.0,104.62963373391956,True,0
2022-01-01 06:00:00,79,122,201,54.5,91.5,7.0,4.865,0.0,0,2022-01-01 01:00:00,2022-01-01,54,1,5,1,2022,weekend,winter,0.25881904510252074,0.9659258262890683,1,54.5,0.5,0.0,75.29831381687934,True,0
2022-01-01 07:00:00,58,98,156,56.0,90.0,6.0,6.0,0.0,0,2022-01-01 02:00:00,2022-01-01,54,2,5,1,2022,weekend,winter,0.49999999999999994,0.8660254037844387,1,56.0,0.0,0.0,49.03146015982841,True,0
2022-01-01 08:00:00,22,28,50,56.0,90.0,7.0,6.0,0.0,0,2022-01-01 03:00:00,2022-01-01,54,3,5,1,2022,weekend,winter,0.7071067811865475,0.7071067811865476,1,56.0,0.0,0.0,23.64016829134584,True,0
2022-01-01 09:00:00,9,23,32,55.333333333333336,92.33333333333333,7.0,4.53,0.0,0,2022-01-01 04:00:00,2022-01-01,54,4,5,1,2022,weekend,winter,0.8660254037844386,0.5000000000000001,1,55.333333333333336,0.0,0.0,10.944522357104557,False,0
2022-01-01 10:00:00,16,14,30,57.0,90.0,5.5,4.5,0.0,0,2022-01-01 05:00:00,2022-01-01,54,5,5,1,2022,weekend,winter,0.9659258262890683,0.25881904510252074,1,57.0,0.0,0.0,14.008988617093832,False,0
2022-01-01 11:00:00,22,11,33,57.0,90.0,5.0,5.0,0.01,0,2022-01-01 06:00:00,2022-01-01,54,6,5,1,2022,weekend,winter,1.0,6.123233995736766e-17,1,57.0,0.0,0.0,30.644662599892758,True,0
2022-01-01 12:00:00,11,6,17,56.333333333333336,92.0,6.666666666666667,4.323333333333333,0.04,0,2022-01-01 07:00:00,2022-01-01,54,7,5,1,2022,weekend,winter,0.9659258262890683,-0.25881904510252063,1,56.333333333333336,0.0,0.0,59.100420728364604,True,1
2022-01-01 13:00:00,18,9,27,56.75,91.5,7.0,1.9375,0.06,0,2022-01-01 08:00:00,2022-01-01,54,8,5,1,2022,weekend,winter,0.8660254037844387,-0.49999999999999983,1,56.75,0.0,0.0,117.76306056244503,True,1
2022-01-01 14:00:00,25,5,30,58.0,93.0,3.0,2.0,0.06,0,2022-01-01 09:00:00,2022-01-01,54,9,5,1,2022,weekend,winter,0.7071067811865476,-0.7071067811865475,1,58.0,0.0,0.0,223.70603697921715,True,1
2022-01-01 15:00:00,34,18,52,58.0,92.33333333333333,3.6666666666666665,1.9966666666666668,0.11,0,2022-01-01 10:00:00,2022-01-01,54,10,5,1,2022,weekend,winter,0.49999999999999994,-0.8660254037844387,1,58.0,0.0,0.0,308.6355304703485,True,1
2022-01-01 16:00:00,37,23,60,58.0,93.0,0.0,1.0,0.07,0,2022-01-01 11:00:00,2022-01-01,54,11,5,1,2022,weekend,winter,0.258819045102521,-0.9659258262890682,1,58.0,0.0,0.0,369.04929388156563,True,1
2022-01-01 17:00:00,69,35,104,59.0,93.0,0.0,1.5,0.01,0,2022-01-01 12:00:00,2022-01-01,54,12,5,1,2022,weekend,winter,1.2246467991473532e-16,-1.0,1,59.0,0.0,0.0,432.5275235527721,True,1
2022-01-01 18:00:00,98,82,180,60.0,93.0,0.0,3.995,0.0,0,2022-01-01 13:00:00,2022-01-01,54,13,5,1,2022,weekend,winter,-0.2588190451025208,-0.9659258262890683,1,60.0,0.0,0.0,463.17218615266484,True,1
2022-01-01 19:00:00,138,168,306,61.0,91.0,1.0,8.333333333333334,0.0,0,2022-01-01 14:00:00,2022-01-01,54,14,5,1,2022,weekend,winter,-0.4999999999999998,-0.8660254037844388,1,61.0,0.0,0.0,420.269658512815,True,0
2022-01-01 20:00:00,196,244,440,60.0,91.0,1.0,6.583333333333333,0.0,0,2022-01-01 15:00:00,2022-01-01,54,15,5,1,2022,weekend,winter,-0.7071067811865471,-0.7071067811865479,1,60.0,0.0,0.0,409.7629170499946,True,0
2022-01-01 21:00:00,194,212,406,60.0,91.0,2.0,8.646666666666667,0.0,0,2022-01-01 16:00:00,2022-01-01,54,16,5,1,2022,weekend,winter,-0.8660254037844384,-0.5000000000000004,1,60.0,0.0,0.0,394.4405857500482,True,0
2022-01-01 22:00:00,148,143,291,61.333333333333336,91.33333333333333,5.666666666666667,9.333333333333334,0.0,0,2022-01-01 17:00:00,2022-01-01,54,17,5,1,2022,weekend,winter,-0.9659258262890683,-0.25881904510252063,1,61.333333333333336,0.0,0.0,333.58904144454687,True,0
2022-01-01 23:00:00,127,119,246,60.0,91.5,0.0,8.0,0.0,0,2022-01-01 18:00:00,2022-01-01,54,18,5,1,2022,weekend,winter,-1.0,-1.8369701987210297e-16,1,60.0,0.0,0.0,262.66853657050933,True,0
2022-01-02 00:00:00,104,114,218,60.666666666666664,93.33333333333333,4.333333333333333,7.486666666666667,0.0,0,2022-01-01 19:00:00,2022-01-01,54,19,5,1,2022,weekend,winter,-0.9659258262890684,0.2588190451025203,1,60.666666666666664,0.0,0.0,192.185812590756,True,0
2022-01-02 01:00:00,71,67,138,62.0,91.5,9.5,8.5,0.0,0,2022-01-01 20:00:00,2022-01-01,54,20,5,1,2022,weekend,winter,-0.8660254037844386,0.5000000000000001,1,62.0,0.0,0.0,133.08539186239142,True,0
2022-01-02 02:00:00,55,45,100,63.5,85.5,11.5,10.0,0.0,0,2022-01-01 21:00:00,2022-01-01,54,21,5,1,2022,weekend,winter,-0.7071067811865477,0.7071067811865474,1,63.5,0.0,0.0,109.44522357104556,True,0
2022-01-02 03:00:00,32,28,60,60.4,87.4,6.8,7.587999999999999,0.09,0,2022-01-01 22:00:00,2022-01-01,54,22,5,1,2022,weekend,winter,-0.5000000000000004,0.8660254037844384,1,60.4,0.0,0.0,107.25631909962466,True,0
2022-01-02 04:00:00,38,49,87,60.75,88.75,7.0,10.0,0.0,0,2022-01-01 23:00:00,2022-01-01,54,23,5,1,2022,weekend,winter,-0.25881904510252157,0.9659258262890681,1,60.75,0.0,0.0,82.74058901971044,True,0
2022-01-02 05:00:00,29,34,63,59.0,87.0,7.0,10.0,0.0,0,2022-01-02 00:00:00,2022-01-02,25,0,6,1,2022,weekend,winter,0.0,1.0,1,59.0,0.0,0.0,104.62963373391956,True,0
2022-01-02 06:00:00,13,9,22,58.5,88.5,3.5,9.969999999999999,0.0,0,2022-01-02 01:00:00,2022-01-02,25,1,6,1,2022,weekend,winter,0.25881904510252074,0.9659258262890683,1,58.5,0.0,0.0,75.29831381687934,True,1
2022-01-02 07:00:00,9,9,18,58.0,90.0,6.0,10.0,0.02,0,2022-01-02 02:00:00,2022-01-02,25,2,6,1,2022,weekend,winter,0.49999999999999994,0.8660254037844387,1,58.0,0.0,0.0,49.03146015982841,True,1
2022-01-02 08:00:00,7,2,9,55.0,93.0,7.0,6.0,0.03,0,2022-01-02 03:00:00,2022-01-02,25,3,6,1,2022,weekend,winter,0.7071067811865475,0.7071067811865476,1,55.0,0.0,0.0,23.64016829134584,True,1
2022-01-02 09:00:00,6,2,8,55.333333333333336,93.0,10.333333333333334,7.196666666666666,0.03,0,2022-01-02 04:00:00,2022-01-02,25,4,6,1,2022,weekend,winter,0.8660254037844386,0.5000000000000001,1,55.333333333333336,0.0,0.0,10.944522357104557,False,0
2022-01-02 10:00:00,8,6,14,57.0,90.0,10.5,8.0,0.05,0,2022-01-02 05:00:00,2022-01-02,25,5,6,1,2022,weekend,winter,0.9659258262890683,0.25881904510252074,1,57.0,0.0,0.0,14.008988617093832,False,0
2022-01-02 11:00:00,5,13,18,60.333333333333336,86.33333333333333,3.0,10.0,0.0,0,2022-01-02 06:00:00,2022-01-02,25,6,6,1,2022,weekend,winter,1.0,6.123233995736766e-17,1,60.333333333333336,0.0,0.0,30.644662599892758,True,0
2022-01-02 12:00:00,34,16,50,60.0,88.0,7.0,9.969999999999999,0.0,0,2022-01-02 07:00:00,2022-01-02,25,7,6,1,2022,weekend,winter,0.9659258262890683,-0.25881904510252063,1,60.0,0.0,0.0,59.100420728364604,True,0
2022-01-02 13:00:00,65,28,93,57.5,91.5,7.0,10.0,0.0,0,2022-01-02 08:00:00,2022-01-02,25,8,6,1,2022,weekend,winter,0.8660254037844387,-0.49999999999999983,1,57.5,0.0,0.0,117.76306056244503,True,0
2022-01-02 14:00:00,139,62,201,56.333333333333336,93.33333333333333,7.666666666666667,9.666666666666666,0.0,0,2022-01-02 09:00:00,2022-01-02,25,9,6,1,2022,weekend,winter,0.7071067811865476,-0.7071067811865475,1,56.333333333333336,0.0,0.0,223.70603697921715,True,0
2022-01-02 15:00:00,187,134,321,57.5,91.5,6.5,9.969999999999999,0.0,0,2022-01-02 10:00:00,2022-01-02,25,10,6,1,2022,weekend,winter,0.49999999999999994,-0.8660254037844387,1,57.5,0.0,0.0,308.6355304703485,True,0
2022-01-02 16:00:00,275,184,459,60.0,86.0,5.5,10.0,0.0,0,2022-01-02 11:00:00,2022-01-02,25,11,6,1,2022,weekend,winter,0.258819045102521,-0.9659258262890682,1,60.0,0.0,0.0,369.04929388156563,True,0
2022-01-02 17:00:00,331,259,590,59.0,90.0,14.0,10.0,0.0,0,2022-01-02 12:00:00,2022-01-02,25,12,6,1,2022,weekend,winter,1.2246467991473532e-16,-1.0,1,59.0,0.0,0.0,432.5275235527721,True,0
2022-01-02 18:00:00,315,253,568,59.5,88.0,11.5,9.969999999999999,0.0,0,2022-01-02 13:00:00,2022-01-02,25,13,6,1,2022,weekend,winter,-0.2588190451025208,-0.9659258262890683,1,59.5,0.0,0.0,463.17218615266484,True,0
2022-01-02 19:00:00,299,291,590,61.0,87.0,0.0,10.0,0.0,0,2022-01-02 14:00:00,2022-01-02,25,14,6,1,2022,weekend,winter,-0.4999999999999998,-0.8660254037844388,1,61.0,0.0,0.0,420.269658512815,True,0
2022-01-02 20:00:00,332,309,641,60.0,86.0,5.0,10.0,0.0,0,2022-01-02 15:00:00,2022-01-02,25,15,6,1,2022,weekend,winter,-0.7071067811865471,-0.7071067811865479,1,60.0,0.0,0.0,409.7629170499946,True,0
2022-01-02 21:00:00,283,227,510,62.0,73.66666666666667,9.0,9.979999999999999,0.0,0,2022-01-02 16:00:00,2022-01-02,25,16,6,1,2022,weekend,winter,-0.8660254037844384,-0.5000000000000004,1,62.0,0.0,0.0,394.4405857500482,True,0
2022-01-02 22:00:00,229,187,416,61.0,70.0,14.0,10.0,0.0,0,2022-01-02 17:00:00,2022-01-02,25,17,6,1,2022,weekend,winter,-0.9659258262890683,-0.25881904510252063,1,61.0,0.0,0.0,333.58904144454687,True,0
2022-01-02 23:00:00,171,129,300,58.0,62.0,16.0,10.0,0.0,0,2022-01-02 18:00:00,2022-01-02,25,18,6,1,2022,weekend,winter,-1.0,-1.8369701987210297e-16,1,58.0,0.0,0.0,262.66853657050933,True,0
2022-01-03 00:00:00,103,79,182,55.5,60.5,18.0,9.969999999999999,0.0,0,2022-01-02 19:00:00,2022-01-02,25,19,6,1,2022,weekend,winter,-0.9659258262890684,0.2588190451025203,1,55.5,0.0,0.0,192.185812590756,True,0
2022-01-03 01:00:00,66,51,117,50.0,59.0,18.0,10.0,0.0,0,2022-01-02 20:00:00,2022-01-02,25,20,6,1,2022,weekend,winter,-0.8660254037844386,0.5000000000000001,1,50.0,5.0,0.0,133.08539186239142,True,0
2022-01-03 02:00:00,64,49,113,49.0,59.0,14.0,10.0,0.0,0,2022-01-02 21:00:00,2022-01-02,25,21,6,1,2022,weekend,winter,-0.7071067811865477,0.7071067811865474,1,49.0,6.0,0.0,109.44522357104556,True,0
2022-01-03 03:00:00,39,40,79,48.5,60.0,14.5,9.969999999999999,0.0,0,2022-01-02 22:00:00,2022-01-02,25,22,6,1,2022,weekend,winter,-0.5000000000000004,0.8660254037844384,1,48.5,6.5,0.0,107.25631909962466,True,0
2022-01-03 04:00:00,21,16,37,46.0,63.0,16.0,10.0,0.0,0,2022-01-02 23:00:00,2022-01-02,25,23,6,1,2022,weekend,winter,-0.25881904510252157,0.9659258262890681,1,46.0,9.0,0.0,82.74058901971044,True,1
2022-01-03 05:00:00,6,12,18,44.0,68.0,14.0,10.0,0.0,0,2022-01-03 00:00:00,2022-01-03,33,0,0,1,2022,weekday,winter,0.0,1.0,0,44.0,11.0,0.0,28.017977234187665,True,0
2022-01-03 06:00:00,8,2,10,43.333333333333336,72.0,14.666666666666666,9.979999999999999,0.02,0,2022-01-03 01:00:00,2022-01-03,33,1,0,1,2022,weekday,winter,0.25881904510252074,0.9659258262890683,0,43.333333333333336,11.666666666666664,0.0,14.008988617093832,False,0
2022-01-03 07:00:00,6,2,8,40.0,79.0,11.0,7.0,0.04,0,2022-01-03 02:00:00,2022-01-03,33,2,0,1,2022,weekday,winter,0.49999999999999994,0.8660254037844387,0,40.0,15.0,0.0,8.755617885683645,False,0
2022-01-03 08:00:00,2,2,4,39.0,81.33333333333333,13.666666666666666,7.333333333333333,0.08,0,2022-01-03 03:00:00,2022-01-03,33,3,0,1,2022,weekday,winter,0.7071067811865475,0.7071067811865476,0,39.0,16.0,0.0,6.566713414262734,False,0
2022-01-03 09:00:00,4,3,7,36.142857142857146,85.57142857142857,14.285714285714286,4.352857142857142,0.09,0,2022-01-03 04:00:00,2022-01-03,33,4,0,1,2022,weekday,winter,0.8660254037844386,0.5000000000000001,0,36.142857142857146,18.857142857142854,0.0,10.506741462820374,False,0
2022-01-03 10:00:00,11,5,16,34.0,89.0,15.666666666666666,1.6666666666666667,0.06,0,2022-01-03 05:00:00,2022-01-03,33,5,0,1,2022,weekday,winter,0.9659258262890683,0.25881904510252074,0,34.0,21.0,0.0,42.902527639849865,True,1
2022-01-03 11:00:00,34,10,44,34.0,87.66666666666667,15.333333333333334,1.6666666666666667,0.03,0,2022-01-03 06:00:00,2022-01-03,33,6,0,1,2022,weekday,winter,1.0,6.123233995736766e-17,0,34.0,21.0,0.0,120.82752682243431,True,1
2022-01-03 12:00:00,26,4,30,33.42857142857143,89.14285714285714,15.285714285714286,0.7842857142857144,0.15,0,2022-01-03 07:00:00,2022-01-03,33,7,0,1,2022,weekday,winter,0.9659258262890683,-0.25881904510252063,0,33.42857142857143,21.57142857142857,0.0,275.36418250475066,True,1
2022-01-03 13:00:00,19,6,25,32.0,92.0,20.0,0.5,0.14,0,2022-01-03 08:00:00,2022-01-03,33,8,0,1,2022,weekday,winter,0.8660254037844387,-0.49999999999999983,0,32.0,23.0,0.0,432.96530444705627,True,1
2022-01-03 14:00:00,18,4,22,32.0,94.83333333333333,19.5,0.20666666666666667,0.13,0,2022-01-03 09:00:00,2022-01-03,33,9,0,1,2022,weekday,winter,0.7071067811865476,-0.7071067811865475,0,32.0,23.0,0.0,302.0688170560858,True,1
2022-01-03 15:00:00,2,7,9,32.0,96.0,20.5,0.185,0.16,0,2022-01-03 10:00:00,2022-01-03,33,10,0,1,2022,weekday,winter,0.49999999999999994,-0.8660254037844387,0,32.0,23.0,0.0,205.31923941928147,True,1
2022-01-03 16:00:00,8,5,13,30.4,98.4,23.4,0.25,0.07,0,2022-01-03 11:00:00,2022-01-03,33,11,0,1,2022,weekday,winter,0.258819045102521,-0.9659258262890682,0,30.4,24.6,0.0,235.52612112489007,True,1
2022-01-03 17:00:00,13,9,22,29.166666666666668,97.33333333333333,20.833333333333332,0.75,0.03,0,2022-01-03 12:00:00,2022-01-03,33,12,0,1,2022,weekday,winter,1.2246467991473532e-16,-1.0,0,29.166666666666668,25.833333333333332,0.0,287.62204754470775,True,1
2022-01-03 18:00:00,11,10,21,28.5,90.25,23.5,5.9350000000000005,0.0,0,2022-01-03 13:00:00,2022-01-03,33,13,0,1,2022,weekday,winter,-0.2588190451025208,-0.9659258262890683,0,28.5,26.5,0.0,299.4421316903807,True,1
2022-01-03 19:00:00,8,9,17,29.0,72.0,17.0,10.0,0.0,0,2022-01-03 14:00:00,2022-01-03,33,14,0,1,2022,weekday,winter,-0.4999999999999998,-0.8660254037844388,0,29.0,26.0,0.0,295.50210364182306,True,1
2022-01-03 20:00:00,23,16,39,31.0,67.0,16.0,10.0,0.0,0,2022-01-03 15:00:00,2022-01-03,33,15,0,1,2022,weekday,winter,-0.7071067811865471,-0.7071067811865479,0,31.0,24.0,0.0,371.67597924727073,True,1
2022-01-03 21:00:00,26,15,41,30.5,66.5,13.5,9.969999999999999,0.0,0,2022-01-03 16:00:00,2022-01-03,33,16,0,1,2022,weekday,winter,-0.8660254037844384,-0.5000000000000004,0,30.5,24.5,0.0,474.1167085097694,True,1
2022-01-03 22:00:00,25,9,34,28.0,75.0,9.0,10.0,0.0,0,2022-01-03 17:00:00,2022-01-03,33,17,0,1,2022,weekday,winter,-0.9659258262890683,-0.25881904510252063,0,28.0,27.0,0.0,618.1466227292653,True,1
2022-01-03 23:00:00,21,11,32,30.0,64.0,14.0,10.0,0.0,0,2022-01-03 18:00:00,2022-01-03,33,18,0,1,2022,weekday,winter,-1.0,-1.8369701987210297e-16,0,30.0,25.0,0.0,485.93679265544233,True,1
2022-01-04 00:00:00,12,6,18,30.0,62.5,11.5,9.969999999999999,0.0,0,2022-01-03 19:00:00,2022-01-03,33,19,0,1,2022,weekday,winter,-0.9659258262890684,0.2588190451025203,0,30.0,25.0,0.0,358.1047715244611,True,1
2022-01-04 01:00:00,9,8,17,28.0,66.0,6.0,10.0,0.0,0,2022-01-03 20:00:00,2022-01-03,33,20,0,1,2022,weekday,winter,-0.8660254037844386,0.5000000000000001,0,28.0,27.0,0.0,242.0928345391528,True,1
2022-01-04 02:00:00,17,10,27,28.0,66.0,8.0,10.0,0.0,0,2022-01-03 21:00:00,2022-01-03,33,21,0,1,2022,weekday,winter,-0.7071067811865477,0.7071067811865474,0,28.0,27.0,0.0,188.68356543648255,True,1
2022-01-04 03:00:00,7,5,12,27.5,67.5,9.0,9.969999999999999,0.0,0,2022-01-03 22:00:00,2022-01-03,33,22,0,1,2022,weekday,winter,-0.5000000000000004,0.8660254037844384,0,27.5,27.5,0.0,132.64761096810722,True,1
2022-01-04 04:00:00,7,4,11,29.0,63.0,15.0,10.0,0.0,0,2022-01-03 23:00:00,2022-01-03,33,23,0,1,2022,weekday,winter,-0.25881904510252157,0.9659258262890681,0,29.0,26.0,0.0,81.4272463368579,True,1
2022-01-04 05:00:00,3,5,8,27.0,66.0,13.0,10.0,0.0,0,2022-01-04 00:00:00,2022-01-04,44,0,1,1,2022,weekday,winter,0.0,1.0,0,27.0,28.0,0.0,28.017977234187665,True,1
2022-01-04 06:00:00,0,4,4,27.0,66.0,11.0,9.969999999999999,0.0,0,2022-01-04 01:00:00,2022-01-04,44,1,1,1,2022,weekday,winter,0.25881904510252074,0.9659258262890683,0,27.0,28.0,0.0,14.008988617093832,False,0
2022-01-04 08:00:00,2,2,4,27.0,63.0,3.0,10.0,0.0,0,2022-01-04 03:00:00,2022-01-04,44,3,1,1,2022,weekday,winter,0.7071067811865475,0.7071067811865476,0,27.0,28.0,0.0,6.566713414262734,False,0
2022-01-04 09:00:00,5,0,5,27.0,64.5,3.0,9.969999999999999,0.0,0,2022-01-04 04:00:00,2022-01-04,44,4,1,1,2022,weekday,winter,0.8660254037844386,0.5000000000000001,0,27.0,28.0,0.0,10.506741462820374,False,0
2022-01-04 10:00:00,2,4,6,27.0,63.0,6.0,10.0,0.0,0,2022-01-04 05:00:00,2022-01-04,44,5,1,1,2022,weekday,winter,0.9659258262890683,0.25881904510252074,0,27.0,28.0,0.0,42.902527639849865,True,1
2022-01-04 11:00:00,18,4,22,27.0,61.0,3.0,10.0,0.0,0,2022-01-04 06:00:00,2022-01-04,44,6,1,1,2022,weekday,winter,1.0,6.123233995736766e-17,0,27.0,28.0,0.0,120.82752682243431,True,1
2022-01-04 12:00:00,24,3,27,27.0,65.0,4.5,9.969999999999999,0.0,0,2022-01-04 07:00:00,2022-01-04,44,7,1,1,2022,weekday,winter,0.9659258262890683,-0.25881904510252063,0,27.0,28.0,0.0,275.36418250475066,True,1
2022-01-04 13:00:00,25,12,37,27.0,66.0,0.0,10.0,0.0,0,2022-01-04 08:00:00,2022-01-04,44,8,1,1,2022,weekday,winter,0.8660254037844387,-0.49999999999999983,0,27.0,28.0,0.0,432.96530444705627,True,1
2022-01-04 14:00:00,38,8,46,29.0,58.0,5.0,10.0,0.0,0,2022-01-04 09:00:00,2022-01-04,44,9,1,1,2022,weekday,winter,0.7071067811865476,-0.7071067811865475,0,29.0,26.0,0.0,302.0688170560858,True,1
2022-01-04 15:00:00,20,13,33,31.5,54.0,2.5,9.969999999999999,0.0,0,2022-01-04 10:00:00,2022-01-04,44,10,1,1,2022,weekday,winter,0.49999999999999994,-0.8660254037844387,0,31.5,23.5,0.0,205.31923941928147,True,1
2022-01-04 16:00:00,39,19,58,32.0,54.0,0.0,10.0,0.0,0,2022-01-04 11:00:00,2022-01-04,44,11,1,1,2022,weekday,winter,0.258819045102521,-0.9659258262890682,0,32.0,23.0,0.0,235.52612112489007,True,1
2022-01-04 17:00:00,60,19,79,32.0,56.0,3.0,10.0,0.0,0,2022-01-04 12:00:00,2022-01-04,44,12,1,1,2022,weekday,winter,1.2246467991473532e-16,-1.0,0,32.0,23.0,0.0,287.62204754470775,True,1
2022-01-04 18:00:00,69,33,102,32.5,57.0,5.0,9.969999999999999,0.0,0,2022-01-04 13:00:00,2022-01-04,44,13,1,1,2022,weekday,winter,-0.2588190451025208,-0.9659258262890683,0,32.5,22.5,0.0,299.4421316903807,True,1
2022-01-04 19:00:00,49,43,92,34.0,59.0,9.0,10.0,0.0,0,2022-01-04 14:00:00,2022-01-04,44,14,1,1,2022,weekday,winter,-0.4999999999999998,-0.8660254037844388,0,34.0,21.0,0.0,295.50210364182306,True,1
2022-01-04 20:00:00,72,28,100,34.0,61.0,10.0,10.0,0.0,0,2022-01-04 15:00:00,2022-01-04,44,15,1,1,2022,weekday,winter,-0.7071067811865471,-0.7071067811865479,0,34.0,21.0,0.0,371.67597924727073,True,1
2022-01-04 21:00:00,83,35,118,34.0,62.5,9.5,9.969999999999999,0.0,0,2022-01-04 16:00:00,2022-01-04,44,16,1,1,2022,weekday,winter,-0.8660254037844384,-0.5000000000000004,0,34.0,21.0,0.0,474.1167085097694,True,1
2022-01-04 22:00:00,118,39,157,33.0,70.0,7.0,10.0,0.0,0,2022-01-04 17:00:00,2022-01-04,44,17,1,1,2022,weekday,winter,-0.9659258262890683,-0.25881904510252063,0,33.0,22.0,0.0,618.1466227292653,True,1
2022-01-04 23:00:00,91,38,129,32.0,73.0,9.0,10.0,0.0,0,2022-01-04 18:00:00,2022-01-04,44,18,1,1,2022,weekday,winter,-1.0,-1.8369701987210297e-16,0,32.0,23.0,0.0,485.93679265544233,True,1
2022-01-05 00:00:00,60,20,80,32.0,73.0,9.0,9.969999999999999,0.0,0,2022-01-04 19:00:00,2022-01-04,44,19,1,1,2022,weekday,winter,-0.9659258262890684,0.2588190451025203,0,32.0,23.0,0.0,358.1047715244611,True,1
2022-01-05 01:00:00,41,11,52,31.0,76.0,7.0,10.0,0.0,0,2022-01-04 20:00:00,2022-01-04,44,20,1,1,2022,weekday,winter,-0.8660254037844386,0.5000000000000001,0,31.0,24.0,0.0,242.0928345391528,True,1
2022-01-05 02:00:00,19,7,26,31.0,76.0,7.0,10.0,0.0,0,2022-01-04 21:00:00,2022-01-04,44,21,1,1,2022,weekday,winter,-0.7071067811865477,0.7071067811865474,0,31.0,24.0,0.0,188.68356543648255,True,1
2022-01-05 03:00:00,35,13,48,30.5,77.5,7.0,9.969999999999999,0.0,0,2022-01-04 22:00:00,2022-01-04,44,22,1,1,2022,weekday,winter,-0.5000000000000004,0.8660254037844384,0,30.5,24.5,0.0,132.64761096810722,True,1
2022-01-05 04:00:00,15,9,24,29.0,78.0,0.0,10.0,0.0,0,2022-01-04 23:00:00,2022-01-04,44,23,1,1,2022,weekday,winter,-0.25881904510252157,0.9659258262890681,0,29.0,26.0,0.0,81.4272463368579,True,1
2022-01-05 05:00:00,6,5,11,30.0,85.0,10.0,10.0,0.0,0,2022-01-05 00:00:00,2022-01-05,57,0,2,1,2022,weekday,winter,0.0,1.0,0,30.0,25.0,0.0,28.017977234187665,True,1
2022-01-05 06:00:00,0,4,4,30.0,83.5,8.0,9.969999999999999,0.0,0,2022-01-05 01:00:00,2022-01-05,57,1,2,1,2022,weekday,winter,0.25881904510252074,0.9659258262890683,0,30.0,25.0,0.0,14.008988617093832,False,0
2022-01-05 07:00:00,0,2,2,29.0,82.0,7.0,10.0,0.0,0,2022-01-05 02:00:00,2022-01-05,57,2,2,1,2022,weekday,winter,0.49999999999999994,0.8660254037844387,0,29.0,26.0,0.0,8.755617885683645,False,0
2022-01-05 08:00:00,1,3,4,30.0,82.0,5.0,10.0,0.0,0,2022-01-05 03:00:00,2022-01-05,57,3,2,1,2022,weekday,winter,0.7071067811865475,0.7071067811865476,0,30.0,25.0,0.0,6.566713414262734,False,0
2022-01-05 09:00:00,6,2,8,31.0,80.5,7.5,9.969999999999999,0.0,0,2022-01-05 04:00:00,2022-01-05,57,4,2,1,2022,weekday,winter,0.8660254037844386,0.5000000000000001,0,31.0,24.0,0.0,10.506741462820374,False,0
2022-01-05 10:00:00,14,7,21,32.0,79.0,10.0,10.0,0.0,0,2022-01-05 05:00:00,2022-01-05,57,5,2,1,2022,weekday,winter,0.9659258262890683,0.25881904510252074,0,32.0,23.0,0.0,42.902527639849865,True,1
2022-01-05 11:00:00,30,8,38,33.0,80.0,11.5,10.0,0.0,0,2022-01-05 06:00:00,2022-01-05,57,6,2,1,2022,weekday,winter,1.0,6.123233995736766e-17,0,33.0,22.0,0.0,120.82752682243431,True,1
2022-01-05 12:00:00,50,13,63,33.5,78.5,11.5,9.969999999999999,0.0,0,2022-01-05 07:00:00,2022-01-05,57,7,2,1,2022,weekday,winter,0.9659258262890683,-0.25881904510252063,0,33.5,21.5,0.0,275.36418250475066,True,1
2022-01-05 13:00:00,80,17,97,34.5,73.5,12.0,10.0,0.0,0,2022-01-05 08:00:00,2022-01-05,57,8,2,1,2022,weekday,winter,0.8660254037844387,-0.49999999999999983,0,34.5,20.5,0.0,432.96530444705627,True,1
2022-01-05 14:00:00,70,31,101,36.0,73.0,11.0,10.0,0.0,0,2022-01-05 09:00:00,2022-01-05,57,9,2,1,2022,weekday,winter,0.7071067811865476,-0.7071067811865475,0,36.0,19.0,0.0,302.0688170560858,True,1
2022-01-05 15:00:00,77,25,102,36.5,71.5,12.5,9.969999999999999,0.0,0,2022-01-05 10:00:00,2022-01-05,57,10,2,1,2022,weekday,winter,0.49999999999999994,-0.8660254037844387,0,36.5,18.5,0.0,205.31923941928147,True,1
2022-01-05 16:00:00,71,23,94,38.0,68.0,14.0,10.0,0.0,0,2022-01-05 11:00:00,2022-01-05,57,11,2,1,2022,weekday,winter,0.258819045102521,-0.9659258262890682,0,38.0,17.0,0.0,235.52612112489007,True,1
2022-01-05 17:00:00,76,29,105,40.0,68.0,10.0,10.0,0.0,0,2022-01-05 12:00:00,2022-01-05,57,12,2,1,2022,weekday,winter,1.2246467991473532e-16,-1.0,0,40.0,15.0,0.0,287.62204754470775,True,1
2022-01-05 18:00:00,97,37,134,40.0,70.5,8.0,9.969999999999999,0.0,0,2022-01-05 13:00:00,2022-01-05,57,13,2,1,2022,weekday,winter,-0.2588190451025208,-0.9659258262890683,0,40.0,15.0,0.0,299.4421316903807,True,1
